index,id,subscriber_id,source,source_id,delivered_time,website_id
11479,513925,13349,campaign,1342,2017-09-28 19:23:18.822457+00:00,673
11562,513747,22210,campaign,1342,2017-09-28 19:23:18.825747+00:00,673
11478,513927,13354,campaign,1342,2017-09-28 19:23:18.828000+00:00,673
11528,513815,16281,campaign,1342,2017-09-28 19:23:18.845439+00:00,673
11526,513818,16277,campaign,1342,2017-09-28 19:23:18.847539+00:00,673
11487,513910,13294,campaign,1342,2017-09-28 19:23:18.848809+00:00,673
11511,513838,15977,campaign,1342,2017-09-28 19:23:18.923578+00:00,673
11503,513875,15713,campaign,1342,2017-09-28 19:23:18.928286+00:00,673
11502,513876,15711,campaign,1342,2017-09-28 19:23:18.930062+00:00,673
13057,513333,23631,campaign,1342,2017-09-28 19:23:18.936618+00:00,673
11517,513831,16229,campaign,1342,2017-09-28 19:23:18.937750+00:00,673
11477,513934,13381,campaign,1342,2017-09-28 19:23:18.942671+00:00,673
11495,513891,13647,campaign,1342,2017-09-28 19:23:18.944020+00:00,673
11489,513900,13251,campaign,1342,2017-09-28 19:23:18.944460+00:00,673
11457,513969,9838,campaign,1342,2017-09-28 19:23:19.012876+00:00,673
11480,513924,15404,campaign,1342,2017-09-28 19:23:19.017668+00:00,673
11498,513884,14255,campaign,1342,2017-09-28 19:23:19.021627+00:00,673
11522,513824,16253,campaign,1342,2017-09-28 19:23:19.023612+00:00,673
12878,513641,16853,campaign,1342,2017-09-28 19:23:19.028118+00:00,673
11473,513940,13676,campaign,1342,2017-09-28 19:23:19.031759+00:00,673
12877,513642,16852,campaign,1342,2017-09-28 19:23:19.032847+00:00,673
11459,513965,10099,campaign,1342,2017-09-28 19:23:19.053521+00:00,673
12973,513471,26043,campaign,1342,2017-09-28 19:23:19.116528+00:00,673
11529,513813,16288,campaign,1342,2017-09-28 19:23:19.119067+00:00,673
11506,513847,15956,campaign,1342,2017-09-28 19:23:19.123636+00:00,673
11575,513726,22608,campaign,1342,2017-09-28 19:23:19.128601+00:00,673
11540,513791,16442,campaign,1342,2017-09-28 19:23:19.128875+00:00,673
11515,513834,16218,campaign,1342,2017-09-28 19:23:19.141155+00:00,673
11451,513991,10888,campaign,1342,2017-09-28 19:23:19.198259+00:00,673
11615,513668,16691,campaign,1342,2017-09-28 19:23:19.201659+00:00,673
11505,513871,12882,campaign,1342,2017-09-28 19:23:19.207763+00:00,673
11467,513947,14362,campaign,1342,2017-09-28 19:23:19.208833+00:00,673
11501,513880,13751,campaign,1342,2017-09-28 19:23:19.210730+00:00,673
11447,514016,9976,campaign,1342,2017-09-28 19:23:19.215303+00:00,673
11512,513837,15982,campaign,1342,2017-09-28 19:23:19.284129+00:00,673
11577,513724,22615,campaign,1342,2017-09-28 19:23:19.286556+00:00,673
11463,513953,9723,campaign,1342,2017-09-28 19:23:19.296379+00:00,673
11465,513950,13879,campaign,1342,2017-09-28 19:23:19.300981+00:00,673
11440,514025,10034,campaign,1342,2017-09-28 19:23:19.305064+00:00,673
11442,514021,10010,campaign,1342,2017-09-28 19:23:19.317521+00:00,673
11497,513885,12913,campaign,1342,2017-09-28 19:23:19.319863+00:00,673
11446,514017,9982,campaign,1342,2017-09-28 19:23:19.378670+00:00,673
11397,514098,10569,campaign,1342,2017-09-28 19:23:19.380164+00:00,673
11409,514078,10430,campaign,1342,2017-09-28 19:23:19.381216+00:00,673
10549,514172,11482,campaign,1342,2017-09-28 19:23:19.390236+00:00,673
11439,514029,10048,campaign,1342,2017-09-28 19:23:19.394331+00:00,673
11469,513944,13408,campaign,1342,2017-09-28 19:23:19.395782+00:00,673
10557,514161,11461,campaign,1342,2017-09-28 19:23:19.396448+00:00,673
11573,513733,22487,campaign,1342,2017-09-28 19:23:19.452095+00:00,673
11370,514139,11093,campaign,1342,2017-09-28 19:23:19.456416+00:00,673
11392,514106,14410,campaign,1342,2017-09-28 19:23:19.458859+00:00,673
11550,513776,16552,campaign,1342,2017-09-28 19:23:19.467477+00:00,673
11394,514104,14408,campaign,1342,2017-09-28 19:23:19.472728+00:00,673
10560,514158,11462,campaign,1342,2017-09-28 19:23:19.473389+00:00,673
13095,513266,24774,campaign,1342,2017-09-28 19:23:19.494868+00:00,673
10554,514165,11472,campaign,1342,2017-09-28 19:23:19.498581+00:00,673
11441,514022,13900,campaign,1342,2017-09-28 19:23:19.510753+00:00,673
10530,514199,13975,campaign,1342,2017-09-28 19:23:19.512453+00:00,673
11387,514115,10916,campaign,1342,2017-09-28 19:23:19.543948+00:00,673
11433,514037,10088,campaign,1342,2017-09-28 19:23:19.566708+00:00,673
11360,514155,11455,campaign,1342,2017-09-28 19:23:19.580185+00:00,673
10539,514185,11509,campaign,1342,2017-09-28 19:23:19.585505+00:00,673
11402,514090,13704,campaign,1342,2017-09-28 19:23:19.585993+00:00,673
10555,514163,11466,campaign,1342,2017-09-28 19:23:19.593793+00:00,673
11401,514091,10537,campaign,1342,2017-09-28 19:23:19.594827+00:00,673
11358,514157,11458,campaign,1342,2017-09-28 19:23:19.603204+00:00,673
10535,514191,11512,campaign,1342,2017-09-28 19:23:19.603836+00:00,673
11365,514146,11211,campaign,1342,2017-09-28 19:23:19.612740+00:00,673
10503,514248,11920,campaign,1342,2017-09-28 19:23:19.627105+00:00,673
10508,514236,11866,campaign,1342,2017-09-28 19:23:19.683776+00:00,673
10520,514219,13981,campaign,1342,2017-09-28 19:23:19.685340+00:00,673
10551,514169,11474,campaign,1342,2017-09-28 19:23:19.688565+00:00,673
11486,513911,14325,campaign,1342,2017-09-28 19:23:19.695610+00:00,673
10470,514294,12251,campaign,1342,2017-09-28 19:23:19.698994+00:00,673
10517,514223,11808,campaign,1342,2017-09-28 19:23:19.713540+00:00,673
10507,514238,11886,campaign,1342,2017-09-28 19:23:19.714420+00:00,673
12926,513538,17903,campaign,1342,2017-09-28 19:23:19.725628+00:00,673
11450,514010,15845,campaign,1342,2017-09-28 19:23:19.774663+00:00,673
11422,514059,10168,campaign,1342,2017-09-28 19:23:19.782396+00:00,673
11420,514064,10192,campaign,1342,2017-09-28 19:23:19.783756+00:00,673
10518,514221,11804,campaign,1342,2017-09-28 19:23:19.784516+00:00,673
12904,513599,17492,campaign,1342,2017-09-28 19:23:19.786592+00:00,673
10515,514226,11831,campaign,1342,2017-09-28 19:23:19.790630+00:00,673
11359,514156,11457,campaign,1342,2017-09-28 19:23:19.792338+00:00,673
10472,514289,12237,campaign,1342,2017-09-28 19:23:19.815399+00:00,673
11368,514143,11128,campaign,1342,2017-09-28 19:23:19.862091+00:00,673
10498,514255,11956,campaign,1342,2017-09-28 19:23:19.872367+00:00,673
10523,514214,11756,campaign,1342,2017-09-28 19:23:19.873800+00:00,673
10466,514299,12262,campaign,1342,2017-09-28 19:23:19.876286+00:00,673
11379,514127,11024,campaign,1342,2017-09-28 19:23:19.882959+00:00,673
11373,514136,11072,campaign,1342,2017-09-28 19:23:19.887046+00:00,673
10558,514160,11460,campaign,1342,2017-09-28 19:23:19.895050+00:00,673
10467,514298,12261,campaign,1342,2017-09-28 19:23:19.914034+00:00,673
11363,514148,11358,campaign,1342,2017-09-28 19:23:19.916789+00:00,673
10481,514280,12202,campaign,1342,2017-09-28 19:23:19.921144+00:00,673
10453,514318,15945,campaign,1342,2017-09-28 19:23:19.928650+00:00,673
11361,514150,11381,campaign,1342,2017-09-28 19:23:19.929192+00:00,673
10473,514288,12220,campaign,1342,2017-09-28 19:23:19.930932+00:00,673
10510,514234,11865,campaign,1342,2017-09-28 19:23:19.930972+00:00,673
11371,514138,11089,campaign,1342,2017-09-28 19:23:19.939218+00:00,673
11432,514039,10105,campaign,1342,2017-09-28 19:23:19.989777+00:00,673
10442,514338,15909,campaign,1342,2017-09-28 19:23:19.990944+00:00,673
10435,514349,15867,campaign,1342,2017-09-28 19:23:20.000727+00:00,673
10486,514270,14805,campaign,1342,2017-09-28 19:23:20.016647+00:00,673
10436,514348,15871,campaign,1342,2017-09-28 19:23:20.016688+00:00,673
10448,514327,15936,campaign,1342,2017-09-28 19:23:20.018923+00:00,673
10477,514284,12216,campaign,1342,2017-09-28 19:23:20.019373+00:00,673
10492,514264,13162,campaign,1342,2017-09-28 19:23:20.024910+00:00,673
10500,514251,11942,campaign,1342,2017-09-28 19:23:20.032574+00:00,673
10430,514397,12306,campaign,1342,2017-09-28 19:23:20.082625+00:00,673
10441,514339,15908,campaign,1342,2017-09-28 19:23:20.086875+00:00,673
10490,514266,12257,campaign,1342,2017-09-28 19:23:20.090637+00:00,673
10478,514283,12211,campaign,1342,2017-09-28 19:23:20.095742+00:00,673
10457,514314,15949,campaign,1342,2017-09-28 19:23:20.100461+00:00,673
10428,514399,12249,campaign,1342,2017-09-28 19:23:20.106832+00:00,673
10429,514398,12253,campaign,1342,2017-09-28 19:23:20.112663+00:00,673
13037,513361,20931,campaign,1342,2017-09-28 19:23:20.119409+00:00,673
10462,514308,12320,campaign,1342,2017-09-28 19:23:20.177603+00:00,673
10479,514282,12208,campaign,1342,2017-09-28 19:23:20.178751+00:00,673
10432,514370,14324,campaign,1342,2017-09-28 19:23:20.180045+00:00,673
10454,514317,15935,campaign,1342,2017-09-28 19:23:20.192823+00:00,673
10512,514230,14178,campaign,1342,2017-09-28 19:23:20.200483+00:00,673
10433,514369,13272,campaign,1342,2017-09-28 19:23:20.201403+00:00,673
10417,514422,12428,campaign,1342,2017-09-28 19:23:20.204548+00:00,673
10406,514439,9876,campaign,1342,2017-09-28 19:23:20.272578+00:00,673
10382,514468,10659,campaign,1342,2017-09-28 19:23:20.282611+00:00,673
10395,514453,10505,campaign,1342,2017-09-28 19:23:20.284859+00:00,673
10489,514267,13166,campaign,1342,2017-09-28 19:23:20.290654+00:00,673
10425,514412,12346,campaign,1342,2017-09-28 19:23:20.293509+00:00,673
10424,514413,12347,campaign,1342,2017-09-28 19:23:20.295683+00:00,673
10458,514313,15950,campaign,1342,2017-09-28 19:23:20.296292+00:00,673
10456,514315,15948,campaign,1342,2017-09-28 19:23:20.297578+00:00,673
10463,514305,12295,campaign,1342,2017-09-28 19:23:20.342678+00:00,673
10526,514209,11726,campaign,1342,2017-09-28 19:23:20.342727+00:00,673
10543,514180,11493,campaign,1342,2017-09-28 19:23:20.344484+00:00,673
10391,514457,10547,campaign,1342,2017-09-28 19:23:20.344711+00:00,673
11485,513915,14535,campaign,1342,2017-09-28 19:23:20.349366+00:00,673
10427,514408,12333,campaign,1342,2017-09-28 19:23:20.351973+00:00,673
10351,514512,12600,campaign,1342,2017-09-28 19:23:20.356327+00:00,673
10357,514505,12379,campaign,1342,2017-09-28 19:23:20.358308+00:00,673
10363,514492,12140,campaign,1342,2017-09-28 19:23:20.374815+00:00,673
10431,514380,10726,campaign,1342,2017-09-28 19:23:20.382473+00:00,673
10362,514494,12272,campaign,1342,2017-09-28 19:23:20.385919+00:00,673
11427,514053,10135,campaign,1342,2017-09-28 19:23:20.391178+00:00,673
10335,514530,12867,campaign,1342,2017-09-28 19:23:20.416015+00:00,673
11554,513769,21474,campaign,1342,2017-09-28 19:23:20.467593+00:00,673
13041,513355,21060,campaign,1342,2017-09-28 19:23:20.532867+00:00,673
11362,514149,11369,campaign,1342,2017-09-28 19:23:20.621459+00:00,673
10347,514516,12642,campaign,1342,2017-09-28 19:23:20.622598+00:00,673
13015,513406,19924,campaign,1342,2017-09-28 19:23:20.628099+00:00,673
13011,513413,19848,campaign,1342,2017-09-28 19:23:20.659200+00:00,673
13548,513123,25796,campaign,1342,2017-09-28 19:23:20.805879+00:00,673
12914,513585,17764,campaign,1342,2017-09-28 19:23:20.844622+00:00,673
12885,513628,17044,campaign,1342,2017-09-28 19:23:20.873698+00:00,673
12937,513521,18123,campaign,1342,2017-09-28 19:23:20.875824+00:00,673
11435,514033,10055,campaign,1342,2017-09-28 19:23:20.925027+00:00,673
11545,513784,16508,campaign,1342,2017-09-28 19:23:20.933285+00:00,673
11622,513655,16763,campaign,1342,2017-09-28 19:23:20.973847+00:00,673
11531,513808,16300,campaign,1342,2017-09-28 19:23:20.987531+00:00,673
10378,514473,14216,campaign,1342,2017-09-28 19:23:20.991618+00:00,673
10412,514431,9716,campaign,1342,2017-09-28 19:23:21.012119+00:00,673
12930,513531,17992,campaign,1342,2017-09-28 19:23:21.021942+00:00,673
10322,514551,15032,campaign,1342,2017-09-28 19:23:21.046036+00:00,673
10468,514297,12260,campaign,1342,2017-09-28 19:23:21.066752+00:00,673
10359,514502,12367,campaign,1342,2017-09-28 19:23:21.073299+00:00,673
10342,514521,12254,campaign,1342,2017-09-28 19:23:21.102726+00:00,673
13024,513388,20193,campaign,1342,2017-09-28 19:23:21.201170+00:00,673
11539,513792,16423,campaign,1342,2017-09-28 19:23:21.255108+00:00,673
10420,514419,13739,campaign,1342,2017-09-28 19:23:21.351947+00:00,673
10350,514513,14223,campaign,1342,2017-09-28 19:23:21.595267+00:00,673
10461,514309,12321,campaign,1342,2017-09-28 19:23:21.595974+00:00,673
10321,514552,15021,campaign,1342,2017-09-28 19:23:21.651468+00:00,673
13085,513287,24160,campaign,1342,2017-09-28 19:23:21.651517+00:00,673
10416,514424,12436,campaign,1342,2017-09-28 19:23:22.074756+00:00,673
10317,514592,15062,campaign,1342,2017-09-28 19:23:22.127420+00:00,673
10380,514470,10670,campaign,1342,2017-09-28 19:23:22.266626+00:00,673
10451,514321,15942,campaign,1342,2017-09-28 19:23:22.511075+00:00,673
10318,514555,15048,campaign,1342,2017-09-28 19:23:22.850174+00:00,673
10343,514520,12697,campaign,1342,2017-09-28 19:23:22.954505+00:00,673
11448,514015,9974,campaign,1342,2017-09-28 19:23:22.954806+00:00,673
10344,514519,12677,campaign,1342,2017-09-28 19:23:23.200388+00:00,673
10309,514603,15110,campaign,1342,2017-09-28 19:23:23.207517+00:00,673
10446,514329,15933,campaign,1342,2017-09-28 19:23:23.275025+00:00,673
10311,514600,15103,campaign,1342,2017-09-28 19:23:23.380254+00:00,673
10305,514609,15187,campaign,1342,2017-09-28 19:23:23.629289+00:00,673
10414,514426,13184,campaign,1342,2017-09-28 19:23:23.630349+00:00,673
10361,514495,12279,campaign,1342,2017-09-28 19:23:23.846824+00:00,673
10389,514459,10552,campaign,1342,2017-09-28 19:23:24.809272+00:00,673
10533,514193,11524,campaign,1342,2017-09-28 19:23:25.434852+00:00,673
10314,514595,15082,campaign,1342,2017-09-28 19:23:25.915242+00:00,673
10455,514316,15947,campaign,1342,2017-09-28 19:23:26.071942+00:00,673
10334,514532,12875,campaign,1342,2017-09-28 19:23:26.581611+00:00,673
10307,514605,15167,campaign,1342,2017-09-28 19:23:26.584762+00:00,673
10387,514461,10576,campaign,1342,2017-09-28 19:23:26.595407+00:00,673
10386,514462,10584,campaign,1342,2017-09-28 19:23:26.596555+00:00,673
11445,514018,9987,campaign,1342,2017-09-28 19:23:26.627022+00:00,673
11613,513671,16679,campaign,1342,2017-09-28 19:23:27.265036+00:00,673
10312,514598,15096,campaign,1342,2017-09-28 19:23:27.266614+00:00,673
13034,513366,20716,campaign,1342,2017-09-28 19:23:27.384127+00:00,673
10401,514445,10113,campaign,1342,2017-09-28 19:23:27.384137+00:00,673
11377,514129,11025,campaign,1342,2017-09-28 19:23:27.960436+00:00,673
11367,514144,11165,campaign,1342,2017-09-28 19:23:27.960455+00:00,673
10358,514503,12368,campaign,1342,2017-09-28 19:23:28.737924+00:00,673
13127,513224,24925,campaign,1342,2017-09-28 19:23:28.739910+00:00,673
11541,513789,16450,campaign,1342,2017-09-28 19:23:29.227113+00:00,673
10354,514509,12579,campaign,1342,2017-09-28 19:23:29.432110+00:00,673
10303,514614,15234,campaign,1342,2017-09-28 19:23:29.824986+00:00,673
10383,514467,10635,campaign,1342,2017-09-28 19:23:29.825939+00:00,673
11607,513682,16583,campaign,1342,2017-09-28 19:23:30.390732+00:00,673
12892,513619,17212,campaign,1342,2017-09-28 19:23:30.901963+00:00,673
10315,514594,15088,campaign,1342,2017-09-28 19:23:30.902388+00:00,673
10388,514460,10557,campaign,1342,2017-09-28 19:23:31.067071+00:00,673
10360,514499,12305,campaign,1342,2017-09-28 19:23:31.068011+00:00,673
12903,513600,17479,campaign,1342,2017-09-28 19:23:34.418942+00:00,673
10409,514435,9736,campaign,1342,2017-09-28 19:23:35.449495+00:00,673
10469,514296,12256,campaign,1342,2017-09-28 19:23:37.400648+00:00,673
10447,514328,15934,campaign,1342,2017-09-28 19:23:37.881578+00:00,673
10345,514518,12648,campaign,1342,2017-09-28 19:23:38.989962+00:00,673
13004,513425,19602,campaign,1342,2017-09-28 19:23:39.449931+00:00,673
11533,513806,16302,campaign,1342,2017-09-28 19:23:39.859762+00:00,673
10339,514525,12809,campaign,1342,2017-09-28 19:23:40.104063+00:00,673
12911,513588,17712,campaign,1342,2017-09-28 19:23:40.787345+00:00,673
10529,514201,11632,campaign,1342,2017-09-28 19:23:43.413556+00:00,673
12972,513473,14205,campaign,1342,2017-09-28 19:23:43.863703+00:00,673
11449,514013,9957,campaign,1342,2017-09-28 19:23:44.426838+00:00,673
11374,514133,11048,campaign,1342,2017-09-28 19:23:44.642930+00:00,673
10304,514610,15196,campaign,1342,2017-09-28 19:23:47.461221+00:00,673
11381,514125,11007,campaign,1342,2017-09-28 19:23:48.474135+00:00,673
10405,514440,9906,campaign,1342,2017-09-28 19:23:48.888010+00:00,673
11490,513899,14299,campaign,1342,2017-09-28 19:23:53.917621+00:00,673
13040,513357,20976,campaign,1342,2017-09-28 19:23:55.429562+00:00,673
10324,514547,14975,campaign,1342,2017-09-28 19:23:55.480220+00:00,673
13148,513190,25028,campaign,1342,2017-09-28 19:24:01.328072+00:00,673
10496,514258,11999,campaign,1342,2017-09-28 19:24:01.329896+00:00,673
13146,513196,25007,campaign,1342,2017-09-28 19:24:01.344427+00:00,673
13142,513202,24996,campaign,1342,2017-09-28 19:24:01.344617+00:00,673
13080,513295,23989,campaign,1342,2017-09-28 19:24:09.432407+00:00,673
13609,513017,27376,campaign,1342,2017-09-28 19:24:11.858905+00:00,673
10371,514484,11591,campaign,1342,2017-09-28 19:24:12.279886+00:00,673
11393,514105,10674,campaign,1342,2017-09-28 19:24:12.630641+00:00,673
10369,514486,12067,campaign,1342,2017-09-28 19:24:12.631523+00:00,673
10449,514325,15938,campaign,1342,2017-09-28 19:24:12.682689+00:00,673
10540,514183,11506,campaign,1342,2017-09-28 19:24:12.683099+00:00,673
11468,513945,13858,campaign,1342,2017-09-28 19:24:13.101814+00:00,673
13106,513253,24841,campaign,1342,2017-09-28 19:24:13.293887+00:00,673
13599,513034,27280,campaign,1342,2017-09-28 19:24:15.451906+00:00,673
10542,514181,11501,campaign,1342,2017-09-28 19:24:15.497418+00:00,673
13617,513007,27478,campaign,1342,2017-09-28 19:24:16.817372+00:00,673
13607,513022,27327,campaign,1342,2017-09-28 19:24:16.817373+00:00,673
11413,514074,10382,campaign,1342,2017-09-28 19:24:17.458975+00:00,673
13128,513221,24931,campaign,1342,2017-09-28 19:24:18.357857+00:00,673
10379,514472,10699,campaign,1342,2017-09-28 19:24:18.358173+00:00,673
12970,513475,19009,campaign,1342,2017-09-28 19:24:27.555693+00:00,673
10341,514522,12761,campaign,1342,2017-09-28 19:24:28.953247+00:00,673
11567,513741,22363,campaign,1342,2017-09-28 19:24:45.487434+00:00,673
10310,514602,15109,campaign,1342,2017-09-28 19:25:00.892634+00:00,673
13569,513080,26564,campaign,1342,2017-09-28 19:25:00.894597+00:00,673
12940,513516,18380,campaign,1342,2017-09-28 19:25:04.085840+00:00,673
10421,514417,13635,campaign,1342,2017-09-28 19:25:08.979579+00:00,673
12913,513586,17763,campaign,1342,2017-09-28 19:25:13.557634+00:00,673
11453,513976,13897,campaign,1342,2017-09-28 19:25:24.009998+00:00,673
11530,513810,14566,campaign,1342,2017-09-28 19:25:24.461979+00:00,673
13581,513061,27077,campaign,1342,2017-09-28 19:25:27.529013+00:00,673
13616,513008,27473,campaign,1342,2017-09-28 19:25:47.556246+00:00,673
10366,514489,12120,campaign,1342,2017-09-28 19:25:49.471562+00:00,673
11431,514045,10133,campaign,1342,2017-09-28 19:25:53.318992+00:00,673
11504,513872,15788,campaign,1342,2017-09-28 19:25:59.064117+00:00,673
13056,513334,22601,campaign,1342,2017-09-28 19:26:11.614328+00:00,673
13593,513041,27242,campaign,1342,2017-09-28 19:26:13.579112+00:00,673
13126,513225,24923,campaign,1342,2017-09-28 19:26:16.379694+00:00,673
10328,514543,11423,campaign,1342,2017-09-28 19:26:21.590830+00:00,673
13078,513298,23979,campaign,1342,2017-09-28 19:26:33.636190+00:00,673
10514,514228,11827,campaign,1342,2017-09-28 19:26:45.031467+00:00,673
11466,513948,14365,campaign,1342,2017-09-28 19:26:46.294136+00:00,673
13520,513164,25201,campaign,1342,2017-09-28 19:26:47.627163+00:00,673
10545,514178,11488,campaign,1342,2017-09-28 19:26:49.495664+00:00,673
13112,513245,24857,campaign,1342,2017-09-28 19:26:49.657935+00:00,673
13113,513244,24859,campaign,1342,2017-09-28 19:26:51.662413+00:00,673
12886,513627,17052,campaign,1342,2017-09-28 19:26:57.207804+00:00,673
11475,513936,13847,campaign,1342,2017-09-28 19:27:03.645832+00:00,673
13118,513236,24883,campaign,1342,2017-09-28 19:27:15.627033+00:00,673
13608,513020,27332,campaign,1342,2017-09-28 19:27:20.828553+00:00,673
11596,513697,23475,campaign,1342,2017-09-28 19:27:23.687114+00:00,673
11520,513826,16250,campaign,1342,2017-09-28 19:27:49.109542+00:00,673
13150,513188,25032,campaign,1342,2017-09-28 19:28:01.721239+00:00,673
13117,513239,24870,campaign,1342,2017-09-28 19:28:25.745491+00:00,673
13016,513404,19945,campaign,1342,2017-09-28 19:28:34.113307+00:00,673
11594,513700,23405,campaign,1342,2017-09-28 19:29:01.793099+00:00,673
12947,513506,18632,campaign,1342,2017-09-28 19:29:17.809930+00:00,673
10308,514604,15121,campaign,1342,2017-09-28 19:29:23.824860+00:00,673
11569,513738,22424,campaign,1342,2017-09-28 19:29:39.558509+00:00,673
11412,514075,10400,campaign,1342,2017-09-28 19:29:41.020820+00:00,673
12977,513467,19027,campaign,1342,2017-09-28 19:29:47.856568+00:00,673
11523,513823,16254,campaign,1342,2017-09-28 19:29:57.888725+00:00,673
10402,514444,9935,campaign,1342,2017-09-28 19:30:11.886793+00:00,673
11415,514071,14790,campaign,1342,2017-09-28 19:30:15.894502+00:00,673
13028,513374,20462,campaign,1342,2017-09-28 19:30:51.415134+00:00,673
10392,514456,10515,campaign,1342,2017-09-28 19:31:29.153152+00:00,673
11516,513833,16222,campaign,1342,2017-09-28 19:31:56.021810+00:00,673
10368,514487,12102,campaign,1342,2017-09-28 19:32:25.793065+00:00,673
12945,513509,18605,campaign,1342,2017-09-28 19:34:42.172991+00:00,673
10384,514464,10596,campaign,1342,2017-09-28 19:34:56.226902+00:00,673
11507,513846,15958,campaign,1342,2017-09-28 19:34:58.210803+00:00,673
10553,514166,11469,campaign,1342,2017-09-28 19:37:09.224392+00:00,673
11611,513675,16660,campaign,1342,2017-09-28 19:38:31.999990+00:00,673
13588,513048,27216,campaign,1342,2017-09-28 19:38:46.428478+00:00,673
13008,513418,19820,campaign,1342,2017-09-28 19:39:16.114383+00:00,673
10333,514533,12885,campaign,1342,2017-09-28 19:39:18.085498+00:00,673
11372,514137,11082,campaign,1342,2017-09-28 19:40:09.157307+00:00,673
11426,514055,10156,campaign,1342,2017-09-28 19:40:56.539999+00:00,673
12920,513550,12016,campaign,1342,2017-09-28 19:41:52.531540+00:00,673
13000,513434,19362,campaign,1342,2017-09-28 19:42:06.625535+00:00,673
10502,514249,11930,campaign,1342,2017-09-28 19:43:57.900061+00:00,673
10437,514346,15868,campaign,1342,2017-09-28 19:44:09.735202+00:00,673
10418,514421,12423,campaign,1342,2017-09-28 19:44:09.906683+00:00,673
13540,513135,25433,campaign,1342,2017-09-28 19:44:16.371317+00:00,673
13563,513099,26311,campaign,1342,2017-09-28 19:45:32.890799+00:00,673
13035,513365,20746,campaign,1342,2017-09-28 19:46:09.775153+00:00,673
11406,514083,13920,campaign,1342,2017-09-28 19:48:01.977467+00:00,673
10313,514596,15086,campaign,1342,2017-09-28 19:48:11.327133+00:00,673
10400,514446,10193,campaign,1342,2017-09-28 19:49:54.835610+00:00,673
11414,514072,13048,campaign,1342,2017-09-28 19:50:17.125675+00:00,673
13063,513320,23787,campaign,1342,2017-09-28 19:50:38.804585+00:00,673
13140,513207,24984,campaign,1342,2017-09-28 19:53:17.165157+00:00,673
10316,514593,15076,campaign,1342,2017-09-28 19:53:50.469844+00:00,673
11458,513967,9779,campaign,1342,2017-09-28 19:56:14.590624+00:00,673
13658,512952,28159,campaign,1342,2017-09-28 19:57:19.659214+00:00,673
11461,513961,9766,campaign,1342,2017-09-28 19:57:47.720633+00:00,673
11524,513822,16255,campaign,1342,2017-09-28 19:57:55.044674+00:00,673
13534,513142,25364,campaign,1342,2017-09-28 19:58:11.737606+00:00,673
10544,514179,11491,campaign,1342,2017-09-28 19:58:55.659721+00:00,673
13657,512953,28135,campaign,1342,2017-09-28 19:59:43.723272+00:00,673
10355,514508,14476,campaign,1342,2017-09-28 20:00:09.672810+00:00,673
12902,513601,17474,campaign,1342,2017-09-28 20:00:49.685593+00:00,673
11580,513720,22688,campaign,1342,2017-09-28 20:02:34.742675+00:00,673
10411,514433,9724,campaign,1342,2017-09-28 20:03:30.062113+00:00,673
11519,513827,16242,campaign,1342,2017-09-28 20:03:30.081073+00:00,673
10320,514553,15025,campaign,1342,2017-09-28 20:04:18.126741+00:00,673
11423,514058,10165,campaign,1342,2017-09-28 20:04:27.690670+00:00,673
12968,513477,19000,campaign,1342,2017-09-28 20:05:25.149366+00:00,673
10381,514469,10665,campaign,1342,2017-09-28 20:05:25.950929+00:00,673
13553,513115,13275,campaign,1342,2017-09-28 20:05:29.785250+00:00,673
10300,514647,20272,abandoned_cart,18883,2017-09-28 20:05:42.198012+00:00,673
11612,513673,16669,campaign,1342,2017-09-28 20:05:52.227411+00:00,673
13139,513208,24981,campaign,1342,2017-09-28 20:06:09.811412+00:00,673
10377,514474,10772,campaign,1342,2017-09-28 20:08:38.390053+00:00,673
12935,513524,18071,campaign,1342,2017-09-28 20:08:58.447953+00:00,673
13539,513137,25428,campaign,1342,2017-09-28 20:09:06.460739+00:00,673
10301,514643,19159,abandoned_cart,19480,2017-09-28 20:09:32.498358+00:00,673
10487,514269,12128,campaign,1342,2017-09-28 20:10:19.888813+00:00,673
11557,513764,21635,campaign,1342,2017-09-28 20:10:48.395122+00:00,673
10375,514476,11404,campaign,1342,2017-09-28 20:13:06.700184+00:00,673
11403,514088,13922,campaign,1342,2017-09-28 20:13:34.742531+00:00,673
12986,513457,19063,campaign,1342,2017-09-28 20:15:38.863537+00:00,673
13020,513395,20110,campaign,1342,2017-09-28 20:15:49.942524+00:00,673
13580,513062,27043,campaign,1342,2017-09-28 20:16:08.907984+00:00,673
13578,513065,26956,campaign,1342,2017-09-28 20:17:34.982196+00:00,673
11378,514128,11019,campaign,1342,2017-09-28 20:18:14.988218+00:00,673
11364,514147,11359,campaign,1342,2017-09-28 20:19:47.101750+00:00,673
12997,513437,19287,campaign,1342,2017-09-28 20:20:13.816990+00:00,673
12965,513481,18984,campaign,1342,2017-09-28 20:21:11.252920+00:00,673
10504,514247,11918,campaign,1342,2017-09-28 20:21:17.259324+00:00,673
10374,514479,11436,campaign,1342,2017-09-28 20:21:37.216763+00:00,673
12948,513505,18641,campaign,1342,2017-09-28 20:21:58.177471+00:00,673
13656,512954,28107,campaign,1342,2017-09-28 20:23:49.359028+00:00,673
12887,513626,17002,campaign,1342,2017-09-28 20:24:23.953279+00:00,673
12962,513485,18982,campaign,1342,2017-09-28 20:25:23.465860+00:00,673
